date,keyword,country_code,interest_score,z_score
2021-03-01,criptomonedas,PE,43,0.28964512968177
2021-03-01,fintech,PE,43,-2.01103728296374
2021-03-01,pagos digitales,PE,56,0.146748410184691
2021-03-01,tarjeta virtual,PE,44,-0.275688292614203
2021-04-01,Plin,CL,57,0.44765611960788
2021-04-01,Yape,CL,20,-0.683817012430032
2021-04-01,billetera digital,CL,24,-1.9046777453798
2021-04-01,criptomonedas,CL,66,1.52101989693383
2021-04-01,fintech,CL,38,-0.623424966957286
2021-04-01,tarjeta virtual,CL,77,2.0770877886629
2021-04-01,Plin,CO,75,1.00735610082175
2021-04-01,Yape,CO,15,-0.745945126162255
2021-04-01,billetera digital,CO,9,-1.08745860781389
2021-04-01,criptomonedas,CO,50,1.04805370504119
2021-04-01,fintech,CO,43,-1.03710084231533
2021-04-01,Plin,MX,55,0.630810389324443
2021-04-01,Yape,MX,17,-0.865131431949953
2021-04-01,criptomonedas,MX,72,1.73894619026025
2021-04-01,fintech,MX,87,1.25466235787925
2021-04-01,pagos digitales,MX,44,-0.216741411808217
2021-04-01,tarjeta virtual,MX,62,-0.459953155140179
2021-04-01,Plin,PE,29,-0.425956094547717
2021-04-01,Yape,PE,31,-0.513934719889453
2021-04-01,billetera digital,PE,6,0.0996264163487878
2021-04-01,criptomonedas,PE,61,1.16861441467448
2021-04-01,fintech,PE,57,-0.929879943043201
2021-04-01,tarjeta virtual,PE,37,-0.556319204020293
2021-05-01,Plin,CL,61,0.634927734114329
2021-05-01,Yape,CL,12,-1.0631607565518
2021-05-01,billetera digital,CL,22,-1.99985062439301
2021-05-01,criptomonedas,CL,100,3.09663399717998
2021-05-01,fintech,CL,28,-1.12408528145544
2021-05-01,tarjeta virtual,CL,61,1.07542034970408
2021-05-01,Plin,CO,72,0.877432080751102
2021-05-01,criptomonedas,CO,65,1.83087690218996
2021-05-01,fintech,CO,43,-1.03710084231533
2021-05-01,Plin,MX,48,0.307496338226359
2021-05-01,Yape,MX,17,-0.865131431949953
2021-05-01,criptomonedas,MX,84,2.32892173738185
2021-05-01,fintech,MX,71,-0.00865284384744285
2021-05-01,neobanco,MX,87,1.14682588252963
2021-05-01,pagos digitales,MX,39,-0.489536637015111
2021-05-01,tarjeta virtual,MX,68,-0.120223843249119
2021-05-01,Plin,PE,31,-0.3240059473281
2021-05-01,Yape,PE,26,-0.684933965796154
2021-05-01,billetera digital,PE,2,-0.184240632973786
2021-05-01,criptomonedas,PE,84,2.2917418343874
2021-05-01,fintech,PE,54,-1.16155651588332
2021-05-01,tarjeta virtual,PE,42,-0.355868553015943
2021-06-01,Plin,CL,69,1.00947096312723
2021-06-01,Yape,CL,11,-1.11057872456702
2021-06-01,criptomonedas,CL,49,0.733212846810757
2021-06-01,fintech,CL,37,-0.673490998407101
2021-06-01,tarjeta virtual,CL,54,0.637190845159593
2021-06-01,Plin,CO,80,1.22389613427283
2021-06-01,Yape,CO,12,-0.878388444480859
2021-06-01,criptomonedas,CO,43,0.682736213038429
2021-06-01,fintech,CO,46,-0.79049380163449
2021-06-01,Plin,MX,54,0.584622667739003
2021-06-01,Yape,MX,16,-0.908163210673522
2021-06-01,criptomonedas,MX,61,1.19813527206545
2021-06-01,fintech,MX,85,1.09674795766341
2021-06-01,neobanco,MX,60,-0.456031939170607
2021-06-01,pagos digitales,MX,33,-0.816890907263384
2021-06-01,tarjeta virtual,MX,73,0.162883916660097
2021-06-01,Plin,PE,30,-0.374981020937908
2021-06-01,Yape,PE,27,-0.650734116614814
2021-06-01,billetera digital,PE,1,-0.255207395304429
2021-06-01,criptomonedas,PE,50,0.631466518290047
2021-06-01,fintech,PE,54,-1.16155651588332
2021-06-01,tarjeta virtual,PE,40,-0.436048813417683
2021-07-01,Plin,CL,70,1.05628886675384
2021-07-01,Yape,CL,18,-0.778652948460475
2021-07-01,criptomonedas,CL,46,0.594188073259627
2021-07-01,fintech,CL,53,0.12756550478994
2021-07-01,tarjeta virtual,CL,42,-0.114059734059523
2021-07-01,Plin,CO,73,0.920740087441318
2021-07-01,Yape,CO,13,-0.834240671707991
2021-07-01,criptomonedas,CO,38,0.421795147322171
2021-07-01,fintech,CO,48,-0.62608910784726
2021-07-01,Plin,MX,56,0.676998110909884
2021-07-01,Yape,MX,12,-1.0802903255678
2021-07-01,criptomonedas,MX,48,0.558995096017043
2021-07-01,fintech,MX,85,1.09674795766341
2021-07-01,pagos digitales,MX,42,-0.325859501890975
2021-07-01,tarjeta virtual,MX,70,-0.00698073928543253
2021-07-01,Plin,PE,35,-0.120105652888864
2021-07-01,Yape,PE,26,-0.684933965796154
2021-07-01,billetera digital,PE,1,-0.255207395304429
2021-07-01,criptomonedas,PE,52,0.729129772178127
2021-07-01,fintech,PE,53,-1.23878204016335
2021-07-01,tarjeta virtual,PE,43,-0.315778422815073
2021-08-01,Plin,CL,74,1.24356048126029
2021-08-01,Yape,CL,13,-1.01574278853658
2021-08-01,criptomonedas,CL,58,1.15028716746415
2021-08-01,fintech,CL,50,-0.0226325895595055
2021-08-01,tarjeta virtual,CL,44,0.0111486958103294
2021-08-01,Plin,CO,67,0.660892047300018
2021-08-01,criptomonedas,CO,45,0.787112639324932
2021-08-01,fintech,CO,51,-0.379482067166414
2021-08-01,Plin,MX,52,0.492247224568121
2021-08-01,Yape,MX,24,-0.563908980884973
2021-08-01,criptomonedas,MX,54,0.853982869577844
2021-08-01,fintech,MX,80,0.701961957123821
2021-08-01,neobanco,MX,71,0.196984210410972
2021-08-01,pagos digitales,MX,42,-0.325859501890975
2021-08-01,tarjeta virtual,MX,79,0.502613228551157
2021-08-01,Plin,PE,34,-0.171080726498673
2021-08-01,Yape,PE,25,-0.719133814977494
2021-08-01,billetera digital,PE,1,-0.255207395304429
2021-08-01,criptomonedas,PE,63,1.26627766856256
2021-08-01,fintech,PE,48,-1.62490966156355
2021-08-01,tarjeta virtual,PE,47,-0.155417902011592
2021-09-01,Plin,CL,76,1.33719628851351
2021-09-01,criptomonedas,CL,71,1.75272785285238
2021-09-01,fintech,CL,58,0.377895662039015
2021-09-01,tarjeta virtual,CL,34,-0.614893453538934
2021-09-01,Plin,CO,72,0.877432080751102
2021-09-01,Yape,CO,14,-0.790092898935123
2021-09-01,criptomonedas,CO,54,1.2568065576142
2021-09-01,fintech,CO,54,-0.132875026485569
2021-09-01,Plin,MX,54,0.584622667739003
2021-09-01,Yape,MX,14,-0.994226768120659
2021-09-01,criptomonedas,MX,56,0.952312127431444
2021-09-01,fintech,MX,76,0.386133156692148
2021-09-01,pagos digitales,MX,53,0.274289993564192
2021-09-01,tarjeta virtual,MX,73,0.162883916660097
2021-09-01,Plin,PE,32,-0.273030873718291
2021-09-01,Yape,PE,27,-0.650734116614814
2021-09-01,billetera digital,PE,1,-0.255207395304429
2021-09-01,criptomonedas,PE,76,1.90108881883508
2021-09-01,fintech,PE,61,-0.620977845923048
2021-09-01,tarjeta virtual,PE,41,-0.395958683216813
2021-10-01,Plin,CL,72,1.14992467400706
2021-10-01,Yape,CL,21,-0.636399044414811
2021-10-01,criptomonedas,CL,65,1.47467830575012
2021-10-01,fintech,CL,33,-0.873755124206362
2021-10-01,tarjeta virtual,CL,35,-0.552289238604007
2021-10-01,Plin,CO,74,0.964048094131535
2021-10-01,billetera digital,CO,12,-0.956963574876225
2021-10-01,criptomonedas,CO,63,1.72650047590346
2021-10-01,fintech,CO,50,-0.46168441406003
2021-10-01,Plin,MX,61,0.907936718837087
2021-10-01,Yape,MX,20,-0.736036095779247
2021-10-01,criptomonedas,MX,60,1.14897064313865
2021-10-01,fintech,MX,89,1.41257675809509
2021-10-01,pagos digitales,MX,40,-0.434977591973732
2021-10-01,tarjeta virtual,MX,72,0.106262364678254
2021-10-01,Plin,PE,37,-0.0181555056692468
2021-10-01,Yape,PE,56,0.341061509644049
2021-10-01,billetera digital,PE,19,1.02219432664715
2021-10-01,criptomonedas,PE,75,1.85225719189104
2021-10-01,fintech,PE,60,-0.698203370203086
2021-10-01,tarjeta virtual,PE,42,-0.355868553015943
2021-11-01,Plin,CL,67,0.915835155874002
2021-11-01,Yape,CL,14,-0.96832482052136
2021-11-01,criptomonedas,CL,72,1.79906944403609
2021-11-01,fintech,CL,42,-0.423160841158026
2021-11-01,tarjeta virtual,CL,42,-0.114059734059523
2021-11-01,Plin,CO,70,0.790816067370668
2021-11-01,criptomonedas,CO,72,2.19619439419273
2021-11-01,fintech,CO,49,-0.543886760953645
2021-11-01,Plin,MX,60,0.861748997251647
2021-11-01,Yape,MX,16,-0.908163210673522
2021-11-01,criptomonedas,MX,81,2.18142785060145
2021-11-01,fintech,MX,72,0.0703043562604754
2021-11-01,pagos digitales,MX,41,-0.380418546932353
2021-11-01,tarjeta virtual,MX,74,0.219505468641941
2021-11-01,Plin,PE,35,-0.120105652888864
2021-11-01,Yape,PE,37,-0.308735624801413
2021-11-01,billetera digital,PE,10,0.383493465671361
2021-11-01,criptomonedas,PE,83,2.24291020744336
2021-11-01,fintech,PE,61,-0.620977845923048
2021-11-01,tarjeta virtual,PE,49,-0.0752376416098522
2021-12-01,Plin,CL,68,0.962653059500614
2021-12-01,criptomonedas,CL,61,1.28931194101528
2021-12-01,fintech,CL,43,-0.373094809708211
2021-12-01,tarjeta virtual,CL,42,-0.114059734059523
2021-12-01,Plin,CO,81,1.26720414096305
2021-12-01,billetera digital,CO,20,-0.608976820375779
2021-12-01,criptomonedas,CO,66,1.88306511533322
2021-12-01,fintech,CO,46,-0.79049380163449
2021-12-01,Plin,MX,65,1.09268760517885
2021-12-01,Yape,MX,24,-0.563908980884973
2021-12-01,criptomonedas,MX,75,1.88644007704065
2021-12-01,fintech,MX,99,2.20214875917427
2021-12-01,pagos digitales,MX,56,0.437967128688328
2021-12-01,tarjeta virtual,MX,84,0.785720988460373
2021-12-01,Plin,PE,38,0.032819567940562
2021-12-01,Yape,PE,39,-0.240335926438733
2021-12-01,billetera digital,PE,3,-0.113273870643142
2021-12-01,criptomonedas,PE,75,1.85225719189104
2021-12-01,fintech,PE,49,-1.54768413728351
2021-12-01,tarjeta virtual,PE,95,1.76890834763017
2022-01-01,Plin,CL,75,1.2903783848869
2022-01-01,Yape,CL,25,-0.446727172353926
2022-01-01,billetera digital,CL,32,-1.52398622932695
2022-01-01,criptomonedas,CL,84,2.35516853824062
2022-01-01,fintech,CL,59,0.42796169348883
2022-01-01,tarjeta virtual,CL,42,-0.114059734059523
2022-01-01,Plin,CO,88,1.57036018779457
2022-01-01,Yape,CO,24,-0.348615171206441
2022-01-01,billetera digital,CO,23,-0.478481787438112
2022-01-01,criptomonedas,CO,100,3.65746436220377
2022-01-01,fintech,CO,54,-0.132875026485569
2022-01-01,Plin,MX,65,1.09268760517885
2022-01-01,Yape,MX,18,-0.822099653226385
2022-01-01,criptomonedas,MX,100,3.11555580021065
2022-01-01,fintech,MX,87,1.25466235787925
2022-01-01,neobanco,MX,59,-0.515397043678023
2022-01-01,pagos digitales,MX,49,0.0560538133986768
2022-01-01,tarjeta virtual,MX,86,0.89896409242406
2022-01-01,Plin,PE,41,0.185744788769988
2022-01-01,Yape,PE,44,-0.069336680532032
2022-01-01,billetera digital,PE,2,-0.184240632973786
2022-01-01,criptomonedas,PE,100,3.07304786549203
2022-01-01,fintech,PE,61,-0.620977845923048
2022-01-01,tarjeta virtual,PE,91,1.60854782682669
2022-02-01,Plin,CL,73,1.19674257763367
2022-02-01,Yape,CL,35,0.027452507798286
2022-02-01,billetera digital,CL,33,-1.47639978982034
2022-02-01,criptomonedas,CL,86,2.44785172060804
2022-02-01,fintech,CL,45,-0.272962746808581
2022-02-01,tarjeta virtual,CL,44,0.0111486958103294
2022-02-01,Plin,CO,78,1.1372801208924
2022-02-01,Yape,CO,13,-0.834240671707991
2022-02-01,billetera digital,CO,30,-0.173993377250223
2022-02-01,criptomonedas,CO,81,2.66588831248199
2022-02-01,fintech,CO,64,0.689148442450581
2022-02-01,Plin,MX,64,1.04649988359341
2022-02-01,Yape,MX,31,-0.262686529819993
2022-02-01,criptomonedas,MX,76,1.93560470596745
2022-02-01,fintech,MX,85,1.09674795766341
2022-02-01,neobanco,MX,86,1.08746077802221
2022-02-01,pagos digitales,MX,44,-0.216741411808217
2022-02-01,tarjeta virtual,MX,90,1.12545030035143
2022-02-01,Plin,PE,47,0.491595230428841
2022-02-01,Yape,PE,46,-0.000936982169351757
2022-02-01,billetera digital,PE,1,-0.255207395304429
2022-02-01,criptomonedas,PE,87,2.43823671521952
2022-02-01,fintech,PE,82,1.00075816395776
2022-02-01,tarjeta virtual,PE,100,1.96935899863452
2022-03-01,Plin,CL,66,0.869017252247389
2022-03-01,Yape,CL,26,-0.399309204338705
2022-03-01,criptomonedas,CL,63,1.3819951233827
2022-03-01,fintech,CL,56,0.277763599139385
2022-03-01,tarjeta virtual,CL,46,0.136357125680182
2022-03-01,Plin,CO,71,0.834124074060885
2022-03-01,Yape,CO,13,-0.834240671707991
2022-03-01,billetera digital,CO,33,-0.0434983443125557
2022-03-01,criptomonedas,CO,62,1.67431226276021
2022-03-01,fintech,CO,63,0.606946095556966
2022-03-01,Plin,MX,73,1.46218937786238
2022-03-01,Yape,MX,25,-0.520877202161405
2022-03-01,billetera digital,MX,41,-1.42767014530142
2022-03-01,criptomonedas,MX,77,1.98476933489425
2022-03-01,fintech,MX,98,2.12319155906635
2022-03-01,neobanco,MX,47,-1.22777829776702
2022-03-01,pagos digitales,MX,44,-0.216741411808217
2022-03-01,tarjeta virtual,MX,85,0.842342540442216
2022-03-01,Plin,PE,42,0.236719862379797
2022-03-01,Yape,PE,42,-0.137736378894712
2022-03-01,billetera digital,PE,1,-0.255207395304429
2022-03-01,criptomonedas,PE,68,1.51043580328276
2022-03-01,fintech,PE,74,0.38295396971745
2022-03-01,tarjeta virtual,PE,89,1.52836756642495
2022-04-01,Plin,CL,76,1.33719628851351
2022-04-01,Yape,CL,23,-0.541563108384369
2022-04-01,billetera digital,CL,27,-1.76191842685998
2022-04-01,criptomonedas,CL,82,2.26248535587319
2022-04-01,fintech,CL,70,0.978688039436796
2022-04-01,tarjeta virtual,CL,42,-0.114059734059523
2022-04-01,Plin,CO,85,1.44043616772392
2022-04-01,Yape,CO,24,-0.348615171206441
2022-04-01,billetera digital,CO,26,-0.347986754500445
2022-04-01,criptomonedas,CO,66,1.88306511533322
2022-04-01,fintech,CO,72,1.3467672175995
2022-04-01,Plin,MX,84,1.97025431530222
2022-04-01,Yape,MX,30,-0.305718308543562
2022-04-01,criptomonedas,MX,64,1.34562915884585
2022-04-01,fintech,MX,92,1.64944835841884
2022-04-01,pagos digitales,MX,55,0.383408083646949
2022-04-01,tarjeta virtual,MX,86,0.89896409242406
2022-04-01,Plin,PE,40,0.13476971516018
2022-04-01,Yape,PE,41,-0.171936228076052
2022-04-01,billetera digital,PE,1,-0.255207395304429
2022-04-01,criptomonedas,PE,61,1.16861441467448
2022-04-01,fintech,PE,78,0.691856066837603
2022-04-01,pagos digitales,PE,43,-0.650151184362558
2022-04-01,tarjeta virtual,PE,73,0.88692548321103
2022-05-01,Plin,CL,89,1.94582903565947
2022-05-01,Yape,CL,39,0.217124379859171
2022-05-01,billetera digital,CL,67,0.141539153404265
2022-05-01,criptomonedas,CL,71,1.75272785285238
2022-05-01,fintech,CL,92,2.08014073133273
2022-05-01,tarjeta virtual,CL,44,0.0111486958103294
2022-05-01,Plin,CO,87,1.52705218110435
2022-05-01,Yape,CO,17,-0.657649580616518
2022-05-01,billetera digital,CO,20,-0.608976820375779
2022-05-01,criptomonedas,CO,66,1.88306511533322
2022-05-01,fintech,CO,75,1.59337425828035
2022-05-01,Plin,MX,79,1.73931570737502
2022-05-01,Yape,MX,26,-0.477845423437836
2022-05-01,criptomonedas,MX,68,1.54228767455305
2022-05-01,fintech,MX,100,2.28110595928219
2022-05-01,pagos digitales,MX,57,0.492526173729707
2022-05-01,tarjeta virtual,MX,92,1.23869340431512
2022-05-01,Plin,PE,46,0.440620156819032
2022-05-01,Yape,PE,43,-0.103536529713372
2022-05-01,billetera digital,PE,1,-0.255207395304429
2022-05-01,criptomonedas,PE,77,1.94992044577912
2022-05-01,fintech,PE,89,1.54133683391802
2022-05-01,pagos digitales,PE,58,0.269348347807345
2022-05-01,tarjeta virtual,PE,75,0.96710574361277
2022-06-01,Plin,CL,92,2.0862827465393
2022-06-01,Yape,CL,27,-0.351891236323484
2022-06-01,billetera digital,CL,43,-1.00053539475428
2022-06-01,criptomonedas,CL,42,0.408821708524786
2022-06-01,fintech,CL,61,0.52809375638846
2022-06-01,tarjeta virtual,CL,40,-0.239268163929376
2022-06-01,Plin,CO,94,1.83020822793587
2022-06-01,Yape,CO,26,-0.260319625660705
2022-06-01,billetera digital,CO,22,-0.521980131750668
2022-06-01,criptomonedas,CO,52,1.15243013132769
2022-06-01,fintech,CO,61,0.442541401769736
2022-06-01,Plin,MX,81,1.8316911505459
2022-06-01,Yape,MX,24,-0.563908980884973
2022-06-01,billetera digital,MX,50,-0.782285011124067
2022-06-01,criptomonedas,MX,50,0.657324353870643
2022-06-01,fintech,MX,81,0.78091915723174
2022-06-01,pagos digitales,MX,47,-0.0530642766840808
2022-06-01,tarjeta virtual,MX,80,0.559234780533
2022-06-01,Plin,PE,51,0.695495524868076
2022-06-01,Yape,PE,46,-0.000936982169351757
2022-06-01,billetera digital,PE,1,-0.255207395304429
2022-06-01,criptomonedas,PE,56,0.924456279954285
2022-06-01,fintech,PE,79,0.769081591117642
2022-06-01,pagos digitales,PE,52,-0.098451465060616
2022-06-01,tarjeta virtual,PE,73,0.88692548321103
2022-07-01,Plin,CL,100,2.4608259755522
2022-07-01,Yape,CL,37,0.122288443828728
2022-07-01,billetera digital,CL,61,-0.143979483635372
2022-07-01,criptomonedas,CL,35,0.0844305702388144
2022-07-01,fintech,CL,48,-0.122764652459136
2022-07-01,tarjeta virtual,CL,41,-0.176663948994449
2022-07-01,Plin,CO,100,2.09005626807717
2022-07-01,Yape,CO,21,-0.481058489525046
2022-07-01,billetera digital,CO,18,-0.695973509000891
2022-07-01,criptomonedas,CO,43,0.682736213038429
2022-07-01,fintech,CO,58,0.195934361088891
2022-07-01,Plin,MX,88,2.15500520164399
2022-07-01,Yape,MX,31,-0.262686529819993
2022-07-01,billetera digital,MX,58,-0.208609336299751
2022-07-01,criptomonedas,MX,39,0.116513435675841
2022-07-01,fintech,MX,83,0.938833557447576
2022-07-01,pagos digitales,MX,52,0.219730948522813
2022-07-01,tarjeta virtual,MX,78,0.445991676569314
2022-07-01,Plin,PE,53,0.797445672087694
2022-07-01,Yape,PE,58,0.40946120800673
2022-07-01,billetera digital,PE,1,-0.255207395304429
2022-07-01,criptomonedas,PE,45,0.387308383569849
2022-07-01,fintech,PE,68,-0.0803991759627795
2022-07-01,pagos digitales,PE,44,-0.588851215551231
2022-07-01,tarjeta virtual,PE,81,1.20764652481799
2022-08-01,Plin,CL,90,1.99264693928608
2022-08-01,Yape,CL,16,-0.873488884490917
2022-08-01,billetera digital,CL,53,-0.524670999688221
2022-08-01,criptomonedas,CL,28,-0.239960568047157
2022-08-01,fintech,CL,65,0.72835788218772
2022-08-01,tarjeta virtual,CL,44,0.0111486958103294
2022-08-01,Plin,CO,97,1.96013224800652
2022-08-01,Yape,CO,24,-0.348615171206441
2022-08-01,billetera digital,CO,23,-0.478481787438112
2022-08-01,criptomonedas,CO,38,0.421795147322171
2022-08-01,fintech,CO,71,1.26456487070589
2022-08-01,Plin,MX,91,2.29356836640031
2022-08-01,Yape,MX,36,-0.0475276362021503
2022-08-01,billetera digital,MX,47,-0.997413389183185
2022-08-01,criptomonedas,MX,37,0.018184177822241
2022-08-01,fintech,MX,89,1.41257675809509
2022-08-01,neobanco,MX,53,-0.87158767072252
2022-08-01,pagos digitales,MX,52,0.219730948522813
2022-08-01,tarjeta virtual,MX,83,0.72909943647853
2022-08-01,Plin,PE,53,0.797445672087694
2022-08-01,Yape,PE,58,0.40946120800673
2022-08-01,billetera digital,PE,1,-0.255207395304429
2022-08-01,criptomonedas,PE,38,0.0454869949615713
2022-08-01,fintech,PE,72,0.228502921157374
2022-08-01,tarjeta virtual,PE,89,1.52836756642495
2022-09-01,Plin,CL,84,1.71173951752641
2022-09-01,Yape,CL,22,-0.58898107639959
2022-09-01,billetera digital,CL,53,-0.524670999688221
2022-09-01,criptomonedas,CL,26,-0.332643750414577
2022-09-01,fintech,CL,67,0.828489945087351
2022-09-01,tarjeta virtual,CL,34,-0.614893453538934
2022-09-01,Plin,CO,80,1.22389613427283
2022-09-01,Yape,CO,25,-0.304467398433573
2022-09-01,billetera digital,CO,16,-0.782970197626002
2022-09-01,criptomonedas,CO,38,0.421795147322171
2022-09-01,fintech,CO,72,1.3467672175995
2022-09-01,Plin,MX,88,2.15500520164399
2022-09-01,Yape,MX,31,-0.262686529819993
2022-09-01,criptomonedas,MX,32,-0.22763896681176
2022-09-01,fintech,MX,77,0.465090356800067
2022-09-01,neobanco,MX,50,-1.04968298424477
2022-09-01,pagos digitales,MX,63,0.81988044397798
2022-09-01,tarjeta virtual,MX,82,0.672477884496687
2022-09-01,Plin,PE,52,0.746470598477885
2022-09-01,Yape,PE,48,0.0674627161933285
2022-09-01,billetera digital,PE,1,-0.255207395304429
2022-09-01,criptomonedas,PE,36,-0.052176258926508
2022-09-01,fintech,PE,74,0.38295396971745
2022-09-01,pagos digitales,PE,61,0.453248254241326
2022-09-01,tarjeta virtual,PE,78,1.08737613421538
2022-10-01,Plin,CL,94,2.17991855379253
2022-10-01,Yape,CL,22,-0.58898107639959
2022-10-01,billetera digital,CL,53,-0.524670999688221
2022-10-01,criptomonedas,CL,21,-0.564351706333129
2022-10-01,fintech,CL,100,2.48066898293125
2022-10-01,tarjeta virtual,CL,35,-0.552289238604007
2022-10-01,Plin,CO,88,1.57036018779457
2022-10-01,Yape,CO,24,-0.348615171206441
2022-10-01,billetera digital,CO,28,-0.260990065875334
2022-10-01,criptomonedas,CO,36,0.317418721035668
2022-10-01,fintech,CO,66,0.853553136237811
2022-10-01,Plin,MX,100,2.70925786066927
2022-10-01,Yape,MX,36,-0.0475276362021503
2022-10-01,criptomonedas,MX,32,-0.22763896681176
2022-10-01,fintech,MX,77,0.465090356800067
2022-10-01,neobanco,MX,45,-1.34650850678185
2022-10-01,pagos digitales,MX,56,0.437967128688328
2022-10-01,tarjeta virtual,MX,89,1.06882874836959
2022-10-01,Plin,PE,57,1.00134596652693
2022-10-01,Yape,PE,52,0.204262112918689
2022-10-01,billetera digital,PE,1,-0.255207395304429
2022-10-01,criptomonedas,PE,39,0.094318621905611
2022-10-01,fintech,PE,87,1.38688578535795
2022-10-01,pagos digitales,PE,41,-0.772751121985211
2022-10-01,tarjeta virtual,PE,70,0.766655092608419
2022-11-01,Plin,CL,79,1.47764999939335
2022-11-01,Yape,CL,20,-0.683817012430032
2022-11-01,billetera digital,CL,50,-0.66743031820804
2022-11-01,criptomonedas,CL,26,-0.332643750414577
2022-11-01,fintech,CL,72,1.07882010233643
2022-11-01,tarjeta virtual,CL,40,-0.239268163929376
2022-11-01,Plin,CO,71,0.834124074060885
2022-11-01,Yape,CO,27,-0.216171852887837
2022-11-01,billetera digital,CO,18,-0.695973509000891
2022-11-01,criptomonedas,CO,41,0.578359786751926
2022-11-01,fintech,CO,58,0.195934361088891
2022-11-01,Plin,MX,81,1.8316911505459
2022-11-01,Yape,MX,43,0.25369481486283
2022-11-01,criptomonedas,MX,45,0.411501209236642
2022-11-01,fintech,MX,72,0.0703043562604754
2022-11-01,pagos digitales,MX,66,0.983557579102116
2022-11-01,tarjeta virtual,MX,90,1.12545030035143
2022-11-01,Plin,PE,50,0.644520451258268
2022-11-01,Yape,PE,63,0.58046045391343
2022-11-01,billetera digital,PE,7,0.170593178679431
2022-11-01,criptomonedas,PE,42,0.24081350273773
2022-11-01,fintech,PE,76,0.537405018277527
2022-11-01,pagos digitales,PE,38,-0.956651028419192
2022-11-01,tarjeta virtual,PE,68,0.686474832206679
2022-12-01,Plin,CL,57,0.44765611960788
2022-12-01,Yape,CL,28,-0.304473268308262
2022-12-01,billetera digital,CL,32,-1.52398622932695
2022-12-01,criptomonedas,CL,21,-0.564351706333129
2022-12-01,fintech,CL,59,0.42796169348883
2022-12-01,tarjeta virtual,CL,40,-0.239268163929376
2022-12-01,Plin,CO,56,0.184503973707635
2022-12-01,Yape,CO,27,-0.216171852887837
2022-12-01,billetera digital,CO,26,-0.347986754500445
2022-12-01,criptomonedas,CO,23,-0.361028049826604
2022-12-01,fintech,CO,53,-0.215077373379184
2022-12-01,Plin,MX,52,0.492247224568121
2022-12-01,Yape,MX,36,-0.0475276362021503
2022-12-01,criptomonedas,MX,31,-0.27680359573856
2022-12-01,fintech,MX,60,-0.877182045034543
2022-12-01,pagos digitales,MX,58,0.547085218771086
2022-12-01,tarjeta virtual,MX,91,1.18207185233328
2022-12-01,Plin,PE,44,0.338670009599415
2022-12-01,Yape,PE,60,0.47786090636941
2022-12-01,billetera digital,PE,4,-0.0423071083124989
2022-12-01,criptomonedas,PE,32,-0.247502766702667
2022-12-01,fintech,PE,55,-1.08433099160328
2022-12-01,pagos digitales,PE,45,-0.527551246739904
2022-12-01,tarjeta virtual,PE,72,0.84683535301016
2023-01-01,Plin,CL,46,-0.0673408202848531
2023-01-01,Yape,CL,38,0.16970641184395
2023-01-01,billetera digital,CL,75,0.522230669457113
2023-01-01,criptomonedas,CL,26,-0.332643750414577
2023-01-01,fintech,CL,87,1.82981057408365
2023-01-01,tarjeta virtual,CL,39,-0.301872378864302
2023-01-01,Plin,CO,42,-0.421808119955398
2023-01-01,Yape,CO,25,-0.304467398433573
2023-01-01,billetera digital,CO,26,-0.347986754500445
2023-01-01,criptomonedas,CO,28,-0.100086984110346
2023-01-01,fintech,CO,61,0.442541401769736
2023-01-01,Plin,MX,42,0.0303700087137145
2023-01-01,Yape,MX,33,-0.176622972372856
2023-01-01,billetera digital,MX,60,-0.0651904175936721
2023-01-01,criptomonedas,MX,36,-0.0309804511045592
2023-01-01,fintech,MX,58,-1.03509644525038
2023-01-01,pagos digitales,MX,68,1.09267566918487
2023-01-01,tarjeta virtual,MX,89,1.06882874836959
2023-01-01,Plin,PE,49,0.593545377648459
2023-01-01,Yape,PE,64,0.61466030309477
2023-01-01,billetera digital,PE,1,-0.255207395304429
2023-01-01,criptomonedas,PE,33,-0.198671139758627
2023-01-01,fintech,PE,62,-0.543752321643009
2023-01-01,pagos digitales,PE,39,-0.895351059607865
2023-01-01,tarjeta virtual,PE,77,1.04728600401451
2023-02-01,Plin,CL,44,-0.160976627538077
2023-02-01,Yape,CL,47,0.596468123980941
2023-02-01,billetera digital,CL,64,-0.0012201651155538
2023-02-01,criptomonedas,CL,25,-0.378985341598288
2023-02-01,fintech,CL,65,0.72835788218772
2023-02-01,tarjeta virtual,CL,43,-0.0514555191245968
2023-02-01,Plin,CO,45,-0.291884099884748
2023-02-01,Yape,CO,30,-0.0837285345692327
2023-02-01,billetera digital,CO,17,-0.739471853313446
2023-02-01,criptomonedas,CO,27,-0.152275197253597
2023-02-01,fintech,CO,73,1.42896956449312
2023-02-01,Plin,MX,36,-0.24675632079893
2023-02-01,Yape,MX,37,-0.00449585747858172
2023-02-01,criptomonedas,MX,31,-0.27680359573856
2023-02-01,fintech,MX,66,-0.403438844387034
2023-02-01,pagos digitales,MX,67,1.03811662414349
2023-02-01,tarjeta virtual,MX,88,1.01220719638775
2023-02-01,Plin,PE,52,0.746470598477885
2023-02-01,Yape,PE,72,0.888259096545491
2023-02-01,billetera digital,PE,1,-0.255207395304429
2023-02-01,criptomonedas,PE,30,-0.345166020590746
2023-02-01,fintech,PE,67,-0.157624700242818
2023-02-01,pagos digitales,PE,49,-0.282351371494597
